region,indicator
Asia,0.5
Asia,0.5
Middle East,0.15384615384615385
Middle East,0.3333333333333333
Africa,0.125
Middle East,0.014285714285714285
Middle East,0.1111111111111111
Middle East,0.16666666666666666
Middle East,0.25
Middle East,0.05
Middle East,0.06666666666666667
Middle East,1.0
Middle East,0.03571428571428571
Middle East,0.02631578947368421
Middle East,0.25
Middle East,0.3333333333333333
Middle East,0.1111111111111111
Middle East,0.1
Middle East,0.06666666666666667
Middle East,0.1
Africa,0.1
Middle East,0.06666666666666667
Middle East,0.5
Middle East,1.0
Middle East,0.125
Middle East,0.3333333333333333
Africa,0.05
Africa,0.05
Africa,0.38461538461538464
Africa,0.5
Africa,0.14285714285714285
Africa,0.3333333333333333
Africa,0.0625
Africa,0.047619047619047616
Africa,0.2
Middle East,0.08333333333333333
Middle East,0.5
Africa,0.3333333333333333
Middle East,0.00392156862745098
Middle East,0.1
Africa,0.5
Middle East,0.16666666666666666
Middle East,0.2
Middle East,0.06666666666666667
Middle East,0.25
Middle East,0.2
Middle East,0.3333333333333333
Asia,0.14285714285714285
Asia,0.2222222222222222
Africa,0.05714285714285714
Asia,0.5
Middle East,0.1
Asia,1.0
Middle East,0.3333333333333333
Middle East,0.5
Asia,0.18181818181818182
Asia,1.0
Middle East,0.03333333333333333
Asia,0.25
Asia,0.5
Asia,1.0
Asia,0.16666666666666666
Asia,0.08333333333333333
Asia,0.25
Middle East,0.02857142857142857
Middle East,0.125
Middle East,0.16666666666666666
Middle East,0.3333333333333333
Asia,0.5
Asia,0.42857142857142855
Asia,1.0
Asia,0.3333333333333333
Asia,0.15384615384615385
Asia,0.5
Asia,0.14285714285714285
Asia,0.04
Asia,0.1111111111111111
Asia,0.2
Asia,0.07692307692307693
Asia,0.3333333333333333
Asia,0.07142857142857142
Asia,0.125
Asia,0.06666666666666667
Asia,0.08333333333333333
Asia,0.5
Asia,0.1111111111111111
Asia,0.1111111111111111
Asia,1.0
Asia,0.45454545454545453
Asia,0.5714285714285714
Middle East,0.047619047619047616
Middle East,0.5
Middle East,0.1111111111111111
Middle East,0.16666666666666666
Middle East,2.0
Middle East,0.06666666666666667
Middle East,0.07692307692307693
Middle East,0.25
Middle East,0.16666666666666666
Middle East,0.02857142857142857
Africa,0.4
Africa,1.5
Middle East,0.025
Middle East,0.0625
Middle East,0.21428571428571427
Middle East,0.2
Middle East,0.125
Middle East,0.16666666666666666
Middle East,0.16666666666666666
Middle East,0.3333333333333333
Middle East,0.03333333333333333
Middle East,0.1
Middle East,0.2
Middle East,0.25
Middle East,0.2
Middle East,0.3333333333333333
Middle East,0.1111111111111111
Middle East,0.04
Middle East,0.2
Middle East,0.15384615384615385
Middle East,0.04
Middle East,0.5
Middle East,0.5
Middle East,0.25
Middle East,0.5
Middle East,0.058823529411764705
Middle East,0.07142857142857142
Middle East,0.058823529411764705
Middle East,0.125
Middle East,0.04838709677419355
Middle East,0.2
Middle East,0.3333333333333333
Middle East,0.5
Middle East,1.0
Middle East,0.25
Middle East,0.25
Middle East,1.0
Middle East,0.2
Middle East,0.5
Middle East,0.5
Middle East,0.3333333333333333
Middle East,0.010830324909747292
Asia,0.16666666666666666
Asia,0.03225806451612903
Asia,0.058823529411764705
Asia,1.0
Asia,0.125
Asia,1.0
Asia,4.0
Asia,1.0
Middle East,0.05555555555555555
Asia,0.25
Middle East,0.07142857142857142
Africa,0.5
Middle East,0.043478260869565216
Asia,2.0
Africa,0.23076923076923078
Asia,0.3333333333333333
Asia,0.1111111111111111
Asia,0.5
Middle East,0.02
Africa,0.05405405405405406
Middle East,0.5
Middle East,0.2
Asia,0.2
Asia,0.5
Asia,0.2
Asia,0.05
Asia,0.05
Asia,0.2
Africa,0.14285714285714285
Asia,0.25
Asia,0.1111111111111111
Middle East,1.0
Middle East,0.14285714285714285
Middle East,0.5
Asia,0.06666666666666667
Africa,0.25
Asia,0.04
Asia,0.2
Middle East,0.05263157894736842
Asia,0.022727272727272728
Middle East,0.07692307692307693
Asia,0.022727272727272728
Middle East,1.0
Asia,1.0
Asia,1.0
Middle East,0.3333333333333333
Africa,0.10526315789473684
Middle East,0.1
Africa,0.1
Asia,1.0
Africa,0.1
Middle East,0.00909090909090909
Middle East,0.08333333333333333
Middle East,0.3333333333333333
Middle East,0.016666666666666666
Middle East,0.08333333333333333
Asia,0.2857142857142857
Middle East,0.2
Africa,0.3333333333333333
Asia,1.0
Middle East,0.022222222222222223
Asia,0.18181818181818182
Asia,2.0
Asia,1.0
Middle East,0.05555555555555555
Africa,0.6666666666666666
Middle East,0.07142857142857142
Asia,1.0
Africa,0.14285714285714285
Asia,0.2
Middle East,0.08
Middle East,0.02702702702702703
Middle East,0.07142857142857142
Middle East,0.2
Middle East,0.25
Middle East,0.06666666666666667
Middle East,0.045454545454545456
Middle East,0.18181818181818182
Middle East,0.1
Middle East,0.16666666666666666
Middle East,0.25
Middle East,0.2
Africa,0.1
Middle East,0.3333333333333333
Middle East,0.1
Middle East,0.1
Middle East,0.16666666666666666
Middle East,0.03333333333333333
Middle East,0.06666666666666667
Asia,1.0
Asia,1.0
Middle East,0.1
Asia,0.1
Middle East,0.058823529411764705
Asia,0.14285714285714285
Middle East,0.2
Middle East,1.0
Middle East,0.2
Asia,0.4
Asia,0.5
Asia,0.125
Asia,0.11764705882352941
Asia,0.3333333333333333
Asia,1.0
Middle East,0.029411764705882353
Middle East,0.2
Middle East,0.08333333333333333
Asia,0.5
Asia,1.0
Middle East,0.125
Asia,1.0
Asia,0.3
Middle East,0.029411764705882353
Middle East,0.021739130434782608
Middle East,0.3333333333333333
Middle East,0.16666666666666666
Middle East,1.0
Middle East,0.058823529411764705
Middle East,0.2
Middle East,0.06666666666666667
Middle East,0.024390243902439025
Middle East,0.08333333333333333
Middle East,0.07142857142857142
Middle East,0.1111111111111111
Middle East,0.3333333333333333
Middle East,0.25
Middle East,1.0
Middle East,0.02631578947368421
Middle East,0.25
Africa,0.5
Middle East,0.25
Middle East,0.5
Middle East,1.0
Middle East,0.2222222222222222
Middle East,0.3333333333333333
Middle East,0.5
Middle East,0.3333333333333333
Middle East,0.05
Middle East,0.1
Middle East,0.06666666666666667
Middle East,0.25
Middle East,0.25
Middle East,0.25
Middle East,0.3333333333333333
Middle East,0.047619047619047616
Middle East,0.08333333333333333
Middle East,0.3333333333333333
Middle East,0.14285714285714285
Middle East,0.07142857142857142
Middle East,0.5
Middle East,0.016666666666666666
Middle East,0.07692307692307693
Middle East,0.02040816326530612
Middle East,0.043478260869565216
Middle East,0.3333333333333333
Middle East,0.041666666666666664
Middle East,0.14285714285714285
Middle East,0.5
Middle East,0.3333333333333333
Middle East,0.5
Middle East,0.5
Middle East,0.25
Middle East,0.03333333333333333
Middle East,0.2
Middle East,0.5
Middle East,0.05
Middle East,0.1111111111111111
Middle East,0.2
Middle East,0.041666666666666664
Middle East,1.0
Middle East,0.07142857142857142
Middle East,0.06666666666666667
Middle East,0.14285714285714285
Middle East,0.041666666666666664
Middle East,0.0625
Middle East,0.019801980198019802
Middle East,0.011627906976744186
Asia,0.25
Asia,1.0
Asia,0.125
Middle East,0.10526315789473684
Middle East,0.5
Middle East,0.14285714285714285
Asia,0.4
Middle East,0.125
Asia,0.0625
Asia,0.05
Asia,0.1
Asia,0.4
Asia,0.4
Middle East,0.016666666666666666
Americas,1.0
Americas,0.3333333333333333
Americas,0.3333333333333333
Americas,1.0
Americas,0.125
Americas,0.03333333333333333
Americas,1.0
Americas,0.3333333333333333
Americas,0.5
Americas,1.0
Middle East,0.04
Asia,0.3333333333333333
Middle East,0.0625
Asia,2.0
Africa,0.18181818181818182
Asia,0.043478260869565216
Asia,0.06666666666666667
Asia,0.2
Asia,0.25
Asia,0.0625
Asia,0.3333333333333333
Asia,0.5
Asia,0.5
Asia,0.1111111111111111
Asia,0.011363636363636364
Asia,0.125
Asia,0.09090909090909091
Asia,0.5
Africa,0.06666666666666667
Asia,0.2
Africa,0.6666666666666666
Asia,1.0
Asia,0.14285714285714285
Asia,0.030303030303030304
Asia,0.5
Africa,0.06666666666666667
Africa,0.06666666666666667
Africa,0.06896551724137931
Africa,0.2
Asia,0.25
Asia,0.5
Africa,0.25
Asia,0.25
Africa,0.16666666666666666
Asia,0.125
Africa,0.05
Asia,0.25
Asia,1.0
Asia,0.16666666666666666
Asia,1.0
Africa,0.4
Asia,1.0
Asia,0.08823529411764706
Asia,0.12
Africa,0.05
Africa,0.1
Asia,0.16666666666666666
Asia,1.0
Asia,1.0
Asia,1.0
Asia,0.3333333333333333
Asia,0.16666666666666666
Africa,0.04
Asia,0.25
Africa,0.07692307692307693
Africa,1.0
Asia,0.05555555555555555
Asia,0.2
Africa,2.0
Africa,0.09090909090909091
Asia,0.25
Asia,0.2
Asia,1.0
Asia,0.1
Asia,0.08333333333333333
Africa,1.0
Asia,0.1
Asia,0.02857142857142857
Asia,0.2
Africa,2.0
Africa,1.3333333333333333
Africa,0.26666666666666666
Africa,1.0
Asia,0.2
Asia,1.0
Asia,0.5
Asia,1.0
Africa,0.125
Asia,0.3333333333333333
Asia,0.25
Africa,0.14285714285714285
Asia,0.15384615384615385
Asia,1.0
Asia,1.0
Asia,1.0
Africa,0.2222222222222222
Africa,0.07692307692307693
Africa,0.1111111111111111
Africa,0.5
Asia,0.5
Asia,0.02127659574468085
Asia,0.02127659574468085
Asia,0.021739130434782608
Asia,0.4
Asia,0.08333333333333333
Asia,0.5
Asia,1.0
Africa,0.04
Asia,0.07407407407407407
Africa,0.16666666666666666
Asia,0.1111111111111111
Africa,0.047619047619047616
Asia,0.5
Asia,0.3333333333333333
Africa,0.3333333333333333
Africa,0.14285714285714285
Asia,1.0
Asia,0.16666666666666666
Asia,0.2
Asia,1.0
Asia,0.3333333333333333
Asia,0.058823529411764705
Asia,0.25
Asia,0.5
Asia,0.3333333333333333
Asia,0.16666666666666666
Asia,0.1111111111111111
Asia,1.0
Asia,0.4
Asia,0.3333333333333333
Asia,0.16666666666666666
Asia,0.25
Asia,0.1
Asia,0.5
Asia,1.0
Asia,1.0
Asia,0.16666666666666666
Asia,0.25
Asia,0.25
Asia,0.04
Asia,1.0
Asia,1.0
Asia,0.1
Asia,0.3333333333333333
Asia,0.5
Asia,0.2857142857142857
Asia,0.25
Asia,0.3333333333333333
Asia,0.5
Asia,0.16666666666666666
Asia,0.0625
Middle East,0.14285714285714285
Middle East,0.1111111111111111
Middle East,0.047619047619047616
Middle East,0.08333333333333333
Middle East,0.0625
Middle East,0.07142857142857142
Middle East,0.14285714285714285
Middle East,0.08333333333333333
Middle East,0.1
Middle East,1.0
Middle East,1.0
Middle East,0.07142857142857142
Middle East,0.14285714285714285
Middle East,0.041666666666666664
Middle East,0.041666666666666664
Middle East,0.14285714285714285
Middle East,0.03571428571428571
Middle East,0.03571428571428571
Middle East,0.03571428571428571
Middle East,0.5
Middle East,0.06666666666666667
Middle East,0.16666666666666666
Middle East,0.25
Middle East,0.0196078431372549
Middle East,0.14285714285714285
Middle East,0.03571428571428571
Middle East,0.07142857142857142
Middle East,0.02631578947368421
Middle East,0.014285714285714285
Middle East,0.25
Middle East,0.04
Middle East,0.06666666666666667
Middle East,0.5
Middle East,0.14285714285714285
Middle East,0.05263157894736842
Middle East,1.0
Middle East,0.017857142857142856
Middle East,0.01818181818181818
Middle East,0.4
Middle East,0.02
Middle East,0.2
Middle East,0.1
Middle East,0.1
Middle East,0.043478260869565216
Middle East,0.25
Middle East,0.125
Middle East,1.0
Middle East,0.07142857142857142
Middle East,1.0
Middle East,0.025
Middle East,0.06666666666666667
Middle East,0.36363636363636365
Middle East,0.25
Middle East,0.02631578947368421
Middle East,0.06666666666666667
Middle East,0.05555555555555555
Middle East,0.5
Middle East,0.125
Middle East,0.3333333333333333
Middle East,0.2
Middle East,0.2
Middle East,1.0
Middle East,1.0
Middle East,0.5
Middle East,0.013888888888888888
Asia,0.2
Asia,1.0
Asia,0.02857142857142857
Asia,0.125
Asia,0.1111111111111111
Asia,0.08333333333333333
Asia,0.09090909090909091
Asia,0.034482758620689655
Asia,0.3333333333333333
Asia,0.09090909090909091
Asia,0.25
Asia,0.5
Asia,0.2
Asia,0.025
Asia,0.07692307692307693
Asia,0.030303030303030304
Asia,0.14814814814814814
Asia,0.0006345177664974619
Asia,0.5
Asia,0.3333333333333333
Asia,1.0
Asia,1.0
Asia,0.18181818181818182
Asia,0.5
Asia,0.5
Asia,0.2
Asia,0.5
Asia,0.5
Asia,1.0
Asia,0.25
Asia,1.0
Asia,0.011627906976744186
Asia,0.14285714285714285
Asia,0.08333333333333333
Asia,0.18181818181818182
Asia,0.5
Asia,0.058823529411764705
Asia,0.1111111111111111
Asia,0.3333333333333333
Africa,0.09090909090909091
Africa,0.25
Africa,0.1
Asia,0.011764705882352941
Asia,0.5
Asia,1.0
Asia,1.0
Asia,0.5
Asia,0.18181818181818182
Asia,0.5
Asia,1.0
Asia,1.0
Asia,0.125
Asia,0.5
Asia,0.14285714285714285
Asia,0.1
Asia,0.5
Asia,0.2
Middle East,0.02631578947368421
Asia,0.15789473684210525
Asia,0.2
Asia,0.14285714285714285
Asia,0.0625
Asia,1.0
Middle East,0.02702702702702703
Middle East,0.02702702702702703
Asia,0.008333333333333333
Asia,0.125
Asia,1.0
Asia,0.375
Asia,0.021739130434782608
Africa,1.0
Africa,1.0
Africa,0.03431372549019608
Americas,1.0
Americas,1.0
Americas,1.0
Americas,1.0
Asia,0.2
Asia,0.3333333333333333
Asia,0.125
Asia,1.0
Asia,1.0
Asia,0.2
Asia,0.1
Asia,1.0
Middle East,0.03333333333333333
Asia,0.046511627906976744
Asia,0.05263157894736842
Africa,0.4
Asia,1.0
Asia,0.2
Africa,0.05555555555555555
Asia,0.2
Asia,0.5
Asia,1.0
Asia,0.125
Asia,0.23529411764705882
Asia,1.0
Asia,1.0
Africa,0.14285714285714285
Asia,0.6
Asia,0.5
Asia,1.0
Africa,0.0625
Asia,0.6666666666666666
Asia,1.0
Asia,0.3333333333333333
Africa,0.25
Africa,0.07142857142857142
Africa,0.125
Africa,1.0
Africa,0.3333333333333333
Middle East,0.18181818181818182
Middle East,0.014285714285714285
Middle East,0.3333333333333333
Africa,0.09090909090909091
Middle East,0.5
Middle East,0.5
Africa,0.3333333333333333
Middle East,0.3333333333333333
Middle East,0.5
Africa,0.16666666666666666
Middle East,0.0196078431372549
Middle East,0.04
Middle East,0.07142857142857142
Americas,1.0
Middle East,0.07142857142857142
Middle East,0.02
Middle East,0.06666666666666667
Africa,0.5
Middle East,0.07692307692307693
Africa,0.16666666666666666
Middle East,0.037037037037037035
Middle East,0.05555555555555555
Middle East,0.16666666666666666
Middle East,0.07692307692307693
Middle East,0.1
Middle East,0.25
Middle East,0.02
Middle East,0.14285714285714285
Africa,0.6666666666666666
Africa,0.5
Africa,0.041666666666666664
Americas,1.0
Middle East,0.125
Americas,0.2
Middle East,1.0
Middle East,0.05
Americas,1.0
Middle East,0.08333333333333333
Africa,0.25
Middle East,0.5
Americas,0.25
Middle East,1.0
Middle East,0.1
Africa,0.03571428571428571
Middle East,1.0
Middle East,0.3333333333333333
Middle East,0.1111111111111111
Middle East,0.125
Middle East,0.125
Middle East,0.09090909090909091
Middle East,0.1
Americas,1.0
Middle East,0.03571428571428571
Middle East,0.03333333333333333
Middle East,0.5
Middle East,0.125
Middle East,0.02702702702702703
Middle East,1.0
Middle East,0.03571428571428571
Africa,1.0
Middle East,0.02
Middle East,0.03333333333333333
Middle East,0.03571428571428571
Middle East,0.09090909090909091
Middle East,0.05
Middle East,0.037037037037037035
Middle East,0.030303030303030304
Middle East,0.07142857142857142
Middle East,0.1
Middle East,1.0
Middle East,0.03571428571428571
Middle East,0.07142857142857142
Africa,0.2
Africa,0.25
Africa,0.5
Africa,0.14285714285714285
Africa,0.5
Africa,0.05263157894736842
Africa,0.1111111111111111
Middle East,0.05263157894736842
Middle East,0.05263157894736842
Middle East,0.25
Middle East,1.0
Middle East,1.0
Middle East,0.125
Middle East,0.04
Middle East,0.16666666666666666
Middle East,0.05
Middle East,0.18181818181818182
Middle East,0.2
Africa,0.025
Africa,0.3333333333333333
Middle East,0.03571428571428571
Middle East,0.07692307692307693
Middle East,0.14285714285714285
Middle East,0.2
Middle East,0.3333333333333333
Middle East,0.07142857142857142
Middle East,0.15384615384615385
Americas,1.0
Middle East,0.058823529411764705
Middle East,0.2
Africa,0.06666666666666667
Africa,0.07692307692307693
Africa,0.038461538461538464
Africa,1.0
Asia,0.3333333333333333
Asia,1.0
Asia,1.0
Asia,1.0
Asia,0.07692307692307693
Asia,0.07142857142857142
Asia,0.16666666666666666
Asia,0.25
Asia,0.10714285714285714
Asia,0.5
Asia,0.5
Asia,1.0
Africa,0.3333333333333333
Asia,0.5
Asia,1.0
Asia,1.0
Asia,1.0
Asia,2.0
Asia,0.3333333333333333
Asia,0.0625
Asia,0.3333333333333333
Asia,1.0
Asia,1.0
Asia,1.0
Asia,0.08333333333333333
Africa,0.3333333333333333
Asia,0.6666666666666666
Asia,0.25
Asia,0.5
Asia,0.6666666666666666
Asia,0.5
Asia,1.0
Asia,0.125
Asia,0.25
Asia,1.0
Asia,1.0
Asia,0.2
Africa,0.5
Asia,0.5
Africa,0.1
Asia,4.0
Asia,0.25
Asia,0.04
Asia,0.25
Asia,0.3333333333333333
Asia,0.14285714285714285
Asia,0.14285714285714285
Asia,0.041666666666666664
Asia,0.5
Asia,0.15384615384615385
Asia,0.07142857142857142
Africa,0.025
Africa,0.08333333333333333
Americas,2.0
Africa,1.0
Americas,2.0
Africa,0.08333333333333333
Americas,1.0
Middle East,1.0
Americas,1.0
Asia,1.0
Africa,0.2
Middle East,0.07692307692307693
Middle East,0.005154639175257732
Middle East,0.3333333333333333
Americas,1.0
Americas,1.0
Americas,1.0
Americas,1.0
Americas,1.0
Americas,1.0
Americas,1.0
Africa,0.3333333333333333
Africa,1.0
Asia,0.4
Middle East,1.0
Asia,1.0
Middle East,0.3333333333333333
Africa,0.041666666666666664
Middle East,0.058823529411764705
Africa,0.025
Asia,0.2
Middle East,0.009523809523809525
Middle East,0.025
Africa,0.1
Middle East,0.007874015748031496
Africa,0.5
Middle East,0.02
Africa,0.1
Africa,0.05
Middle East,0.041666666666666664
Africa,0.25
Africa,0.125
Middle East,0.0625
Africa,1.0
Africa,0.5
Asia,1.0
Asia,0.25
Africa,0.16666666666666666
Middle East,0.02702702702702703
Middle East,0.1111111111111111
Asia,0.25
Middle East,0.25
Middle East,0.25
Europe,1.0
Middle East,0.01
Europe,1.0
Europe,3.0
Europe,0.3333333333333333
Middle East,0.05
Europe,0.25
Europe,0.5
Middle East,0.16666666666666666
Middle East,0.14285714285714285
Middle East,0.6666666666666666
Europe,0.2857142857142857
Middle East,0.5
Middle East,0.07692307692307693
Europe,0.4166666666666667
Middle East,0.25
Europe,0.3333333333333333
Europe,1.0
Middle East,1.0
Middle East,0.07692307692307693
Middle East,0.125
Middle East,0.025
Europe,0.5
Asia,0.07692307692307693
Asia,1.0
Asia,0.5
Asia,0.14285714285714285
Asia,0.1
Asia,0.041666666666666664
Asia,0.006756756756756757
Asia,0.06666666666666667
Asia,0.6666666666666666
Asia,1.0
Asia,1.0
Asia,1.0
Asia,0.5
Asia,0.058823529411764705
Asia,1.0
Asia,0.1
Asia,0.5
Asia,0.1111111111111111
Asia,0.5
Asia,0.2
Asia,0.14285714285714285
Asia,0.11764705882352941
Middle East,0.125
Africa,0.1111111111111111
Asia,0.4
Middle East,0.14285714285714285
Asia,1.0
Asia,1.0
Asia,0.5
Middle East,0.05
Asia,0.3333333333333333
Middle East,0.041666666666666664
Africa,0.1
Asia,0.5
Asia,0.13333333333333333
Asia,0.03571428571428571
Asia,0.16666666666666666
Asia,0.2857142857142857
Asia,1.0
Africa,1.0
Asia,0.25
Asia,0.5
Asia,1.0
Asia,2.0
Asia,0.25
Asia,2.0
Asia,1.0
Middle East,0.058823529411764705
Asia,0.5
Africa,1.0
Asia,0.16666666666666666
Africa,0.3333333333333333
Africa,1.0
Asia,0.5
Africa,0.5
Asia,0.08333333333333333
Asia,0.05555555555555555
Asia,0.05555555555555555
Asia,0.025
Africa,0.2
Middle East,0.125
Middle East,0.041666666666666664
Asia,0.08
Americas,1.0
Middle East,1.0
Middle East,0.08333333333333333
Americas,1.0
Europe,0.25
Europe,0.5
Europe,0.5
Europe,1.0
Europe,1.0
Europe,1.0
Europe,0.5
Europe,0.5
Europe,1.0
Europe,0.3333333333333333
Middle East,0.3333333333333333
Americas,1.0
Middle East,0.043478260869565216
Europe,0.5
Middle East,0.0625
Asia,0.05555555555555555
Americas,1.0
Europe,0.2
Americas,1.0
Europe,0.3333333333333333
Americas,1.0
Americas,1.0
Americas,1.0
Americas,1.0
Asia,0.04
Asia,0.045454545454545456
Asia,0.08333333333333333
Europe,0.4
Americas,0.5
Americas,1.0
Americas,1.0
Americas,1.0
Europe,0.07692307692307693
Americas,1.0
Americas,1.0
Americas,0.5
Americas,0.5
Americas,1.0
Americas,1.0
Americas,0.5
Europe,0.16666666666666666
Americas,1.0
Europe,0.5
Americas,1.0
Americas,1.0
Europe,0.1
Americas,1.0
Europe,0.125
Europe,0.006896551724137931
Americas,1.0
Americas,1.0
Americas,1.0
Americas,1.0
Europe,0.03333333333333333
Americas,1.0
Americas,1.0
Africa,0.07142857142857142
Americas,1.0
Europe,0.25
Americas,1.0
Americas,1.0
Europe,0.5
Americas,1.0
Europe,0.125
Americas,1.0
Americas,1.0
Africa,0.6666666666666666
Europe,0.1111111111111111
Americas,1.0
Europe,1.0
Americas,0.5
Asia,0.125
Americas,0.3333333333333333
Africa,0.09090909090909091
Americas,1.0
Americas,1.0
Asia,0.3333333333333333
Americas,1.0
Africa,0.5
Americas,1.0
Europe,0.3333333333333333
Africa,0.14285714285714285
Europe,0.125
Europe,0.08333333333333333
Europe,0.08333333333333333
Europe,0.3333333333333333
Europe,0.06666666666666667
Europe,0.16666666666666666
Europe,0.2857142857142857
Europe,2.0
Europe,0.6666666666666666
Europe,1.0
Africa,0.3333333333333333
Americas,1.0
Americas,0.3333333333333333
Americas,1.0
Americas,1.0
Americas,1.0
Asia,0.5
Asia,1.0
Asia,1.0
Asia,0.1
Asia,0.26666666666666666
Asia,1.0
Asia,0.5
Asia,2.0
Asia,1.0
Asia,0.125
Middle East,1.0
Middle East,1.0
Africa,0.3333333333333333
Africa,0.5
Asia,0.3333333333333333
Middle East,1.0
Asia,0.16666666666666666
Asia,0.07692307692307693
Asia,0.15384615384615385
Asia,0.09090909090909091
Asia,0.3333333333333333
Asia,1.0
Asia,0.5
Asia,0.375
Asia,0.25
Asia,0.07692307692307693
Asia,1.0
Asia,0.5
Asia,0.18181818181818182
Asia,0.5
Asia,0.4
Asia,0.07692307692307693
Asia,0.5
Asia,0.2
Asia,0.07692307692307693
Asia,0.5
Asia,0.5
Asia,0.07142857142857142
Asia,0.5
Asia,0.07142857142857142
Asia,1.5
Asia,0.5
Asia,0.5
Asia,0.14285714285714285
Asia,0.125
Asia,0.4
Middle East,0.3333333333333333
Middle East,0.2
Asia,1.0
Asia,0.5
Asia,0.07142857142857142
Asia,0.125
Asia,0.5
Asia,0.3333333333333333
Middle East,0.041666666666666664
Middle East,0.3333333333333333
Asia,0.2
Asia,0.25
Asia,0.06666666666666667
Asia,0.3333333333333333
Asia,0.3333333333333333
Middle East,0.5
Asia,0.3333333333333333
Middle East,0.2
Middle East,0.08333333333333333
Americas,1.0
Americas,1.0
Africa,0.25
Middle East,0.14285714285714285
Americas,1.0
Middle East,0.02857142857142857
Middle East,0.5
Americas,1.0
Middle East,0.05555555555555555
Americas,1.0
Americas,0.5
Americas,1.0
Americas,0.5
Americas,1.0
Americas,1.0
Americas,1.0
Africa,0.25
Americas,1.0
Americas,1.0
Africa,0.3333333333333333
Americas,1.0
Africa,0.14285714285714285
Americas,1.0
Africa,0.25
Americas,1.0
Africa,1.0
Americas,1.0
Middle East,0.041666666666666664
Middle East,0.08
Americas,1.0
Africa,1.0
Africa,0.5
Africa,0.5
Middle East,1.0
Africa,0.5
Middle East,1.0
Africa,0.25
Middle East,0.041666666666666664
Africa,0.1111111111111111
Africa,0.3333333333333333
Africa,0.3333333333333333
Africa,0.1
Middle East,0.2
Africa,0.2
Middle East,0.041666666666666664
Middle East,0.034482758620689655
Middle East,0.03333333333333333
Middle East,1.0
Middle East,0.022727272727272728
Middle East,1.0
Middle East,0.5
Americas,1.0
Americas,1.0
Americas,1.0
Americas,1.0
Americas,1.0
Americas,1.0
Americas,0.5
Africa,0.3333333333333333
Africa,0.5
Asia,0.3333333333333333
Asia,0.017241379310344827
Middle East,0.01818181818181818
Asia,0.2
Asia,0.1111111111111111
Africa,1.0
Asia,1.0
Africa,0.5
Asia,0.3333333333333333
Asia,0.16666666666666666
Africa,1.0
Asia,0.1
Africa,1.0
Asia,0.11764705882352941
Asia,0.25
Asia,0.2857142857142857
Africa,1.0
Asia,0.14285714285714285
Asia,0.14285714285714285
Asia,0.08333333333333333
Asia,1.0
Asia,0.5
Asia,0.3333333333333333
Asia,1.0
Asia,0.2
Asia,0.125
Asia,0.1
Asia,1.0
Asia,0.3333333333333333
Asia,1.0
Africa,1.0
Asia,0.07142857142857142
Asia,0.2727272727272727
Asia,0.5
Asia,0.13333333333333333
Asia,0.09090909090909091
Asia,0.05263157894736842
Asia,0.16666666666666666
Asia,0.09090909090909091
Asia,0.3333333333333333
Asia,0.3333333333333333
Asia,0.2
Asia,1.0
Asia,0.021739130434782608
Asia,0.6666666666666666
Africa,1.0
Americas,1.0
Americas,1.0
Americas,1.0
Americas,1.0
Asia,0.1111111111111111
Americas,1.0
Americas,1.0
Asia,0.16666666666666666
Americas,1.0
Americas,1.0
Americas,1.0
Americas,1.0
Americas,1.0
Americas,1.0
Americas,1.0
Americas,1.0
Americas,1.0
Americas,1.0
Americas,1.0
Asia,0.06976744186046512
Americas,1.0
Asia,0.0625
Africa,0.14285714285714285
Africa,0.14285714285714285
Americas,2.0
Americas,1.0
Americas,1.0
Asia,1.0
Asia,0.3333333333333333
Americas,1.0
Africa,1.0
Americas,1.0
Americas,0.5
Asia,0.04
Americas,0.3333333333333333
Africa,1.0
Americas,0.5
Africa,1.0
Africa,0.5
Americas,1.0
Americas,1.0
Americas,1.0
Americas,1.0
Americas,1.0
Americas,1.0
Americas,1.0
Americas,0.5
Americas,1.0
Americas,1.0
Americas,1.0
Americas,1.0
Americas,0.5
Americas,0.3333333333333333
Asia,0.03225806451612903
Asia,0.3333333333333333
Asia,0.125
Asia,0.3333333333333333
Asia,1.0
Asia,1.0
Asia,0.06666666666666667
Asia,0.5
Asia,0.25
Asia,0.2222222222222222
Asia,0.16666666666666666
Asia,0.16666666666666666
Asia,0.5
Asia,1.0
Asia,1.0
Asia,0.16666666666666666
Asia,0.25
Asia,0.1111111111111111
Asia,0.07692307692307693
Asia,0.07142857142857142
Asia,0.16666666666666666
Asia,0.16666666666666666
Asia,1.0
Asia,0.0625
Asia,0.14285714285714285
Asia,0.05555555555555555
Asia,0.05555555555555555
Asia,0.25
Asia,1.0
Asia,0.1
Asia,0.3333333333333333
Asia,0.25
Asia,1.0
Asia,0.3333333333333333
Asia,1.0
Asia,1.0
Asia,0.25
Asia,0.5
Africa,0.2857142857142857
Asia,0.25
Asia,1.0
Asia,0.1
Asia,0.3076923076923077
Asia,0.02702702702702703
Americas,1.0
Americas,1.0
Americas,1.0
Americas,1.0
Americas,1.0
Americas,1.0
Americas,1.0
Americas,1.0
Americas,0.3333333333333333
Americas,1.0
Asia,1.0
Americas,1.0
Americas,1.0
Americas,1.0
Asia,0.2
Asia,0.045454545454545456
Africa,0.03225806451612903
Africa,0.3333333333333333
Africa,1.0
Americas,0.5
Africa,1.0
Americas,0.25
